0 1 1.3132616875182228
0 2 1.5514447139320509
0 3 1.743668380628679
0 4 1.904832441554448
0 5 2.0435917781858577
0 6 2.1654221804855953
1 2 1.3132616875182226
1 3 1.5514447139320509
1 4 1.743668380628679
1 5 1.904832441554448
1 6 2.0435917781858577
2 3 1.3132616875182226
2 4 1.5514447139320509
2 5 1.743668380628679
2 6 1.904832441554448
3 4 1.3132616875182226
3 5 1.5514447139320509
3 6 1.743668380628679
4 5 1.3132616875182226
4 6 1.5514447139320509
5 6 1.3132616875182226
